Num	GeneID	condition1-reversecomp	condition1	condition2-reversecomp	condition2	condition3-reversecomp	condition3	condition1-reversecomp(Normalized)	condition1(Normalized)	condition2-reversecomp(Normalized)	condition2(Normalized)	condition3-reversecomp(Normalized)	condition3(Normalized)	Start	Stop	Order	Strand	Length	PID	Gene	Function
2018	SMa0824	0	0	0	0	0	0	0	0	0	0	0	0	452858	453325	SMa0449	+	468	16262901	-	hypothetical protein
2019	SMa0825	0	0	0	0	0	0	0	0	0	0	0	0	453556	454449	SMa0450	+	894	16262902	nifH	nitrogenase reductase
2020	SMa0827	0	0	0	0	0	0	0	0	0	0	0	0	454549	456051	SMa0451	+	1503	16262903	nifD	NifD nitrogenase molybdenum-iron protein alpha chain
2021	SMa0829	0	0	0	0	0	0	0	0	0	0	0	0	456142	457683	SMa0452	+	1542	16262904	nifK	NifK nitrogenase molybdenum-iron protein beta chain
2022	SMa0830	0	0	0	0	0	0	0	0	0	0	0	0	457737	459167	SMa0453	+	1431	16262905	nifE	nitrogenase molybdenum-cofactor biosynthesis protein NifE
2023	SMa0831	0	0	0	0	0	0	0	0	0	0	0	0	459663	460163	SMa0454	+	501	16262906	nifX	NifX iron-molybdenum cluster-binding protein
2024	SMa0833	0	0	0	0	0	0	0	0	0	0	0	0	460706	460846	SMa0455	+	141	16262907	-	hypothetical protein
2025	SMa0834	0	0	0	0	0	0	0	0	0	0	0	0	460843	461160	SMa0456	+	318	16262908	fdxB	FdxB ferredoxin III
2026	SMa5036	0	0	0	0	0	0	0	0	0	0	0	0	461132	461632	SMa0457	+	501	193782610	-	hypothetical protein
2027	SMa0835	0	0	0	0	0	0	0	0	0	0	0	0	461770	462060	SMa0458	+	291	16262909	orf10.5	hypothetical protein
2028	SMa0838	0	0	0	0	0	0	0	0	0	0	0	0	462211	462456	SMa0459	+	246	16262910	syrA	SyrA protein involved in EPS production
2029	SMa0840	0	0	0	0	0	0	0	0	0	0	0	0	462751	463692	SMa0460	-	942	16262911	nodD3	NodD3 nod box-dependent transcriptional activator
2030	SMa0841	0	0	0	0	0	0	0	0	0	0	0	0	464353	464802	SMa0461	+	450	16262912	-	transposase, fragment
2031	SMa5004	0	0	0	0	0	0	0	0	0	0	0	0	464811	465101	SMa0462	+	291	193782611	-	transposase, fragment
2032	SMa5029	0	0	0	0	0	0	0	0	0	0	0	0	465166	465342	SMa0463	+	177	193782612	-	transposase, fragment
2033	SMa0846	0	0	0	0	0	0	0	0	0	0	0	0	465363	465620	SMa0464	+	258	16262913	-	transposase, fragment
2034	SMa0848	0	0	0	0	0	0	0	0	0	0	0	0	465944	466360	SMa0465	+	417	16262914	-	hypothetical protein
2035	SMa0849	0	0	0	0	0	0	0	0	0	0	0	0	466418	467398	SMa0466	+	981	16262915	syrM	SyrM transcriptional regulator
2036	SMa0850	0	0	0	0	0	0	0	0	0	0	0	0	467700	468065	SMa0467	-	366	16262916	-	hypothetical protein
2037	SMa0851	0	0	0	0	0	0	0	0	0	0	0	0	468199	468942	SMa0468	-	744	16262917	nodH	NodH sulfotransferase
2038	SMa0852	0	0	0	0	0	0	0	0	0	0	0	0	469631	469912	SMa0469	+	282	16262918	nodF	acyl carrier protein
2039	SMa0853	0	0	0	0	0	0	0	0	0	0	0	0	469913	471121	SMa0470	+	1209	16262919	nodE	3-ketoacyl-ACP synthase
2040	SMa0854	0	0	0	0	0	0	0	0	0	0	0	0	471615	472352	SMa0471	+	738	16262920	nodG	3-ketoacyl-ACP reductase
2041	SMa0855	0	0	0	0	0	0	0	0	0	0	0	0	472764	473663	SMa0472	+	900	16262921	nodP1	sulfate adenylyltransferase subunit 2
2042	SMa0857	0	0	0	0	0	0	0	0	0	0	0	0	473663	475588	SMa0473	+	1926	16262922	nodQ1	bifunctional sulfate adenylyltransferase subunit 1/adenylylsulfate kinase
2043	SMa0861	0	0	0	0	0	0	0	0	0	0	0	0	475959	476840	SMa0474	+	882	193782613	-	transposase, fragment
2044	SMa0863	0	0	0	0	0	0	0	0	0	0	0	0	477142	477930	SMa0475	-	789	16262924	nodJ	NodJ ABC transporter permease
2045	SMa0864	1	0	0	0	0	0	1	0	0	0	0	0	477934	479001	SMa0476	-	1068	16262925	nodI	nodulation factor exporter subunit NodI
	SMa0864	1	0	0	0	0	0	1	0	0	0	0	0	478857			-
2046	SMa0866	0	0	0	0	0	0	0	0	0	0	0	0	479009	480289	SMa0477	-	1281	16262926	nodC	NodC N-acetylglucosaminyltransferase
2047	SMa0868	0	0	0	0	0	0	0	0	0	0	0	0	480304	480957	SMa0478	-	654	16262927	nodB	NodB chitooligosaccharide deacetylase
2048	SMa0869	0	0	0	0	0	0	0	0	0	0	0	0	480954	481544	SMa0479	-	591	16262928	nodA	acyltransferase
2049	SMa0870	0	0	0	0	0	0	0	0	0	0	0	0	481810	482736	SMa0480	+	927	16262929	nodD1	NodD1 nod-box dependent transcriptional activator
2050	SMa0872	0	0	0	0	0	0	0	0	0	0	0	0	483424	483756	SMa0481	+	333	16262930	orf110	hypothetical protein
2051	SMa0873	0	0	0	0	0	0	0	0	0	0	0	0	483756	485081	SMa0482	+	1326	16262931	nifN	nitrogenase molybdenum-cofactor biosynthesis protein NifN
2052	SMa0874	0	0	0	0	0	0	0	0	0	0	0	0	485169	485654	SMa0483	-	486	16262932	nodN	NodN dehydratase
2053	SMa0875	0	0	0	0	0	0	0	0	0	0	0	0	485661	488858	SMa0484	-	3198	16262933	nolG	NolG efflux transporter
2054	SMa0876	0	0	0	0	0	0	0	0	0	0	0	0	488862	489965	SMa0485	-	1104	16262934	nolF	NolF secretion protein
2055	SMa0878	0	0	0	0	0	0	0	0	0	0	0	0	490023	491849	SMa0486	-	1827	16262935	nodM	glucosamine--fructose-6-phosphate aminotransferase
2056	SMa0882	0	0	0	0	0	0	0	0	0	0	0	0	492523	493113	SMa0487	-	591	16262936	-	hypothetical protein
2057	SMa0883	0	0	0	0	0	0	0	0	0	0	0	0	493138	493668	SMa0488	+	531	16262937	-	hypothetical protein
2058	SMa0886	0	0	0	0	0	0	0	0	0	0	0	0	493801	494535	SMa0489	-	735	16262938	-	hypothetical protein
2059	SMa5005	0	0	0	0	0	0	0	0	0	0	0	0	494139	494702	SMa0490	-	564	193782614	-	hypothetical protein
2060	SMa0887	0	0	0	0	0	0	0	0	0	0	0	0	494568	495134	SMa0491	+	567	16262939	-	hypothetical protein
2061	SMa0888	0	0	0	0	0	0	0	0	0	0	0	0	495196	496014	SMa0492	+	819	193782615	-	hypothetical protein
2062	SMa0890	0	0	0	0	0	0	0	0	0	0	0	0	495968	497392	SMa0493	+	1425	16262941	-	hypothetical protein
2063	SMa0892	1	0	0	0	0	0	1	0	0	0	0	0	497392	500655	SMa0494	+	3264	16262942	dnaE3	DnaE3 DNA polymerase III alpha chain
	SMa0892	1	0	0	0	0	0	1	0	0	0	0	0	499660			+
2064	SMa0894	0	0	0	0	0	0	0	0	0	0	0	0	500772	501068	SMa0495	+	297	16262943	-	hypothetical protein
2065	SMa0896	0	0	0	0	0	0	0	0	0	0	0	0	501235	501954	SMa0496	+	720	16262944	-	hypothetical protein
2066	SMa0900	0	0	0	0	0	0	0	0	0	0	0	0	502545	503021	SMa0497	+	477	16262945	-	anti-restriction protein
2067	SMa0903	0	0	0	0	0	0	0	0	0	0	0	0	503167	504357	SMa0498	+	1191	193782616	-	hypothetical protein
2068	SMa0905	0	0	0	0	0	0	0	0	0	0	0	0	504447	504848	SMa0499	+	402	16262947	-	hypothetical protein
2069	SMa0907	0	0	0	0	0	0	0	0	0	0	0	0	504976	506214	SMa0500	-	1239	16262948	-	hypothetical protein
2070	SMa0909	0	0	0	0	0	0	0	0	0	0	0	0	506549	507442	SMa0501	+	894	16262949	-	hypothetical protein
2071	SMa0911	0	0	0	0	0	0	0	0	0	0	0	0	507448	508479	SMa0502	+	1032	193782617	-	hypothetical protein
2072	SMa0914	0	0	0	0	0	0	0	0	0	0	0	0	508807	509748	SMa0503	+	942	16262951	-	hypothetical protein
2073	SMa0917	0	0	0	0	0	0	0	0	0	0	0	0	509885	510211	SMa0504	+	327	16262952	-	hypothetical protein
2074	SMa5006	0	0	0	0	0	0	0	0	0	0	0	0	510778	511137	SMa0505	+	360	193782618	-	hypothetical protein
2075	SMa0922	0	0	0	0	0	0	0	0	0	0	0	0	511757	512080	SMa0506	+	324	193782619	-	hypothetical protein
2076	SMa0929	0	0	0	0	0	0	0	0	0	0	0	0	513088	515007	SMa0507	-	1920	16262955	traG	conjugal transfer protein TraG
2077	SMa0930	0	0	0	0	0	0	0	0	0	0	0	0	514998	515237	SMa0508	-	240	16262956	traD	TraD conjugal transfer protein
2078	SMa0933	0	0	0	0	0	0	0	0	0	0	0	0	515227	515514	SMa0509	-	288	16262957	traC	TraC conjugal transfer protein
2079	SMa0934	0	0	0	0	0	0	0	0	0	0	0	0	515693	520312	SMa0510	+	4620	16262958	traA1	TraA1 conjugal transfer protein
2080	SMa0937	0	0	0	0	0	0	0	0	0	0	0	0	520761	522920	SMa0511	-	2160	16262959	-	hypothetical protein
2081	SMa0939	0	0	0	0	0	0	0	0	0	0	0	0	523213	525114	SMa0512	+	1902	16262960	-	sensor histidine kinase of two-component system
2082	SMa0940	0	0	0	0	0	0	0	0	0	0	0	0	525119	525733	SMa0513	+	615	193782620	-	Response regulator
2083	SMa0941	0	0	0	0	0	0	0	0	0	0	0	0	525854	526237	SMa0514	+	384	193782621	-	hypothetical protein
2084	SMa0943	0	0	0	0	0	0	0	0	0	0	0	0	526469	528106	SMa0515	+	1638	16262963	-	arylsulfatase
2085	SMa0945	0	0	0	0	0	0	0	0	0	0	0	0	528169	528744	SMa0516	+	576	16262964	-	hypothetical protein
2086	SMa0947	0	0	0	0	0	0	0	0	0	0	0	0	529150	529464	SMa0517	+	315	16262965	-	hypothetical protein
2087	SMa0950	0	0	0	0	0	0	0	0	0	0	0	0	529782	530855	SMa0518	-	1074	16262966	-	ABC transporter substrate-binding protein
2088	SMa0951	0	0	0	0	0	0	0	0	0	0	0	0	530886	531749	SMa0519	-	864	16262967	-	ABC transporter permease
2089	SMa0952	0	0	0	0	0	0	0	0	0	0	0	0	531739	532629	SMa0520	-	891	16262968	-	ABC transporter permease
2090	SMa0953	0	0	0	0	0	0	0	0	0	0	0	0	532626	533744	SMa0521	-	1119	16262969	-	ABC transporter ATP-binding protein
2091	SMa0955	0	0	0	0	0	0	0	0	0	0	0	0	534018	534710	SMa0522	+	693	16262970	atrA	GntR family transcriptional regulator
2092	SMa0956	0	0	0	0	0	0	0	0	0	0	0	0	534818	536179	SMa0523	+	1362	16262971	atrB	AtrB glutamate-1-semialdehyde 2,1-aminomutase
2093	SMa0958	0	0	0	0	0	0	0	0	0	0	0	0	536176	537888	SMa0524	+	1713	16262972	atrC	acetolactate synthase catalytic subunit
2094	SMa0959	0	0	0	0	0	0	0	0	0	0	0	0	537885	538661	SMa0525	+	777	16262973	fabG	3-ketoacyl-ACP reductase
2095	SMa0961	0	0	0	0	0	0	0	0	0	0	0	0	538682	539404	SMa0526	+	723	16262974	-	Response regulator
2096	SMa0964	0	0	0	0	0	0	0	0	0	0	0	0	539452	539682	SMa0527	-	231	16262975	-	hypothetical protein
2097	SMa0967	0	0	0	0	0	0	0	0	0	0	0	0	539831	540751	SMa0528	-	921	193782622	-	hypothetical protein
2098	SMa0969	0	0	0	0	0	0	0	0	0	0	0	0	540997	541746	SMa0529	+	750	16262977	-	Response regulator
2099	SMa0972	0	0	0	0	0	0	0	0	0	0	0	0	541929	543182	SMa0530	+	1254	16262978	-	hypothetical protein
2100	SMa0974	0	0	0	0	0	0	0	0	0	0	0	0	543237	543596	SMa0531	+	360	16262979	-	hypothetical protein
2101	SMa0976	0	0	0	0	0	0	0	0	0	0	0	0	543828	544616	SMa0532	-	789	16262980	-	TRm3 transposase
2102	SMa0977	0	0	0	0	0	0	0	0	0	0	0	0	544943	545944	SMa0533	-	1002	16262981	-	TRm24 transposase
2103	SMa0981	0	0	0	0	0	0	0	0	0	0	0	0	546465	546884	SMa0534	-	420	16262982	ntrR2	NtrR2 transcription regulator
2104	SMa0983	0	0	0	0	0	0	0	0	0	0	0	0	547033	547404	SMa0535	-	372	16262983	-	hypothetical protein
2105	SMa0985	0	0	0	0	0	0	0	0	0	0	0	0	547525	548370	SMa0536	-	846	193782623	-	LysR family transcriptional regulator
2106	SMa0988	0	0	0	0	0	0	0	0	0	0	0	0	548397	548690	SMa0537	-	294	16262985	-	hypothetical protein
2107	SMa0990	0	0	0	0	0	0	0	0	0	0	0	0	549348	549827	SMa0538	+	480	16262986	-	hypothetical protein
2108	SMa0992	0	0	0	0	0	0	0	0	0	0	0	0	549895	550287	SMa0539	+	393	16262987	-	hypothetical protein
2109	SMa5007	0	0	0	0	0	0	0	0	0	0	0	0	550344	550724	SMa0540	-	381	193782624	-	transcriptional regulator
2110	SMa0995	0	0	0	0	0	0	0	0	0	0	0	0	551249	552481	SMa0541	-	1233	16262989	-	TRm5 transposase
2111	SMa0997	0	0	0	0	0	0	0	0	0	0	0	0	553196	553492	SMa0542	+	297	16262990	-	transposase, fragment
2112	SMa0998	0	0	0	0	0	0	0	0	0	0	0	0	553516	554085	SMa0543	+	570	16262991	-	ISRm25b transposase
2113	SMa1001	0	0	0	0	0	0	0	0	0	0	0	0	554434	555633	SMa0544	+	1200	193782625	-	hypothetical protein
2114	SMa1002	0	0	0	0	0	0	0	0	0	0	0	0	555788	556162	SMa0545	+	375	16262993	-	hypothetical protein
2115	SMa1004	0	0	0	0	0	0	0	0	0	0	0	0	556399	556761	SMa0546	-	363	16262994	-	hypothetical protein
2116	SMa1005	0	0	0	0	0	0	0	0	0	0	0	0	556840	557640	SMa0547	+	801	16262995	-	hypothetical protein
2117	SMa1007	0	0	0	0	0	0	0	0	0	0	0	0	557826	558254	SMa0548	+	429	16262996	-	copper protein
2118	SMa1008	0	0	0	0	0	0	0	0	0	0	0	0	558537	558992	SMa0549	-	456	193782626	-	hypothetical protein
2119	SMa1009	0	0	0	0	0	0	0	0	0	0	0	0	559107	559328	SMa0550	+	222	193782627	-	Heavy metal binding protein
2120	SMa1010	0	0	0	0	0	0	0	0	0	0	0	0	559459	559965	SMa0551	-	507	16262999	-	hypothetical protein
2121	SMa1011	0	0	0	0	0	0	0	0	0	0	0	0	560008	560433	SMa0552	+	426	16263000	-	hypothetical protein
2122	SMa1013	0	0	0	0	0	0	0	0	0	0	0	0	560686	563166	SMa0553	+	2481	16263001	actP	ATPase P
2123	SMa1014	0	0	0	0	0	0	0	0	0	0	0	0	563252	563668	SMa0554	+	417	16263002	hmrR	HmrR
2124	SMa1016	0	0	0	0	0	0	0	0	0	0	0	0	563673	564947	SMa0555	-	1275	16263003	-	acyltransferase
2125	SMa1017	0	0	0	0	0	0	0	0	0	0	0	0	565090	565296	SMa0556	+	207	16263004	-	hypothetical protein
2126	SMa1018	0	0	0	0	0	0	0	0	0	0	0	0	565293	565655	SMa0557	+	363	16263005	-	hypothetical protein
2127	SMa1021	0	0	0	0	0	0	0	0	0	0	0	0	565836	566402	SMa0558	-	567	193782628	-	hypothetical protein
2128	SMa1024	0	0	0	0	0	0	0	0	0	0	0	0	566897	567319	SMa0559	-	423	193782629	-	hypothetical protein
2129	SMa1028	0	0	0	0	0	0	0	0	0	0	0	0	567768	567962	SMa0560	-	195	16263009	-	hypothetical protein
2130	SMa1029	0	0	0	0	0	0	0	0	0	0	0	0	568081	568911	SMa0561	-	831	16263010	-	TRm1b transposase
2131	SMa1030	0	0	0	0	0	0	0	0	0	0	0	0	568908	569279	SMa0562	-	372	16263011	-	TRm1a transposase
2132	SMa1032	0	0	0	0	0	0	0	0	0	0	0	0	569367	569612	SMa0563	-	246	16263012	-	hypothetical protein
2133	SMa1033	0	0	0	0	0	0	0	0	0	0	0	0	569810	570190	SMa0564	+	381	16263013	-	hypothetical protein
2134	SMa1036	0	0	0	0	0	0	0	0	0	0	0	0	570243	570512	SMa0565	+	270	16263014	-	hypothetical protein
2135	SMa1037	0	0	0	0	0	0	0	0	0	0	0	0	570509	571975	SMa0566	+	1467	16263015	-	hypothetical protein
2136	SMa1038	0	0	0	0	0	0	0	0	0	0	0	0	571990	573339	SMa0567	+	1350	16263016	-	copper-containing oxidase
2137	SMa1041	0	0	0	0	0	0	0	0	0	0	0	0	573346	573858	SMa0568	+	513	16263017	-	copper oxidase
2138	SMa1043	0	0	0	0	0	0	0	0	0	0	0	0	573878	574162	SMa0569	+	285	16263018	-	hypothetical protein
2139	SMa1045	0	0	0	0	0	0	0	0	0	0	0	0	574255	574542	SMa0570	+	288	16263019	-	hypothetical protein
2140	SMa1046	0	0	0	0	0	0	0	0	0	0	0	0	574539	575606	SMa0571	+	1068	16263020	cyaE2	adenylate cyclase
2141	SMa1050	0	0	0	0	0	0	0	0	0	0	0	0	576097	576642	SMa0572	-	546	16263021	-	hypothetical protein
2142	SMa1052	0	0	0	0	0	0	0	0	0	0	0	0	576639	577070	SMa0573	-	432	16263022	-	hypothetical protein
2143	SMa1053	0	0	0	0	0	0	0	0	0	0	0	0	577067	577477	SMa0574	-	411	16263023	-	hypothetical protein
2144	SMa1056	0	0	0	0	0	0	0	0	0	0	0	0	577474	577821	SMa0575	-	348	16263024	-	transcriptional regulator
2145	SMa1057	0	0	0	0	0	0	0	0	0	0	0	0	577812	579110	SMa0576	-	1299	16263025	-	hypothetical protein
2146	SMa1058	0	0	0	0	0	0	0	0	0	0	0	0	579232	579684	SMa0577	+	453	193782630	-	hypothetical protein
2147	SMa1060	0	0	0	0	0	0	0	0	0	0	0	0	579986	581353	SMa0578	-	1368	193782631	-	hypothetical protein
2148	SMa1062	0	0	0	0	0	0	0	0	0	0	0	0	581350	582180	SMa0579	-	831	193782632	-	hypothetical protein
2149	SMa1063	0	0	0	0	0	0	0	0	0	0	0	0	582116	582367	SMa0580	-	252	193782633	-	hypothetical protein
2150	SMa1065	0	0	0	0	0	0	0	0	0	0	0	0	582419	583207	SMa0581	-	789	16263030	-	hypothetical protein
2151	SMa1067	0	0	0	0	0	0	0	0	0	0	0	0	583446	584192	SMa0582	+	747	16263031	-	transcriptional regulator
2152	SMa1070	0	0	0	0	0	0	0	0	0	0	0	0	584979	586571	SMa0583	+	1593	16263032	-	TRm23a transposase
2153	SMa1073	0	0	0	0	0	0	0	0	0	0	0	0	586541	587278	SMa0584	+	738	16263033	-	TRm23b IS ATP-binding protein
2154	SMa1076	0	0	0	0	0	0	0	0	0	0	0	0	587855	588439	SMa0585	-	585	193782634	-	hypothetical protein
2155	SMa1077	0	0	0	0	0	0	0	0	0	0	0	0	588601	589083	SMa0586	+	483	16263035	nex18	Nex18 symbiotically induced protein
2156	SMa1078	0	0	0	0	0	0	0	0	0	0	0	0	589113	589337	SMa0587	+	225	16263036	-	hypothetical protein
2157	SMa1079	0	0	0	0	0	0	0	0	0	0	0	0	589343	589885	SMa0588	+	543	16263037	tspO	TspO/MBR family protein
2158	SMa1081	0	0	0	0	0	0	0	0	0	0	0	0	589907	590068	SMa0589	+	162	16263038	-	hypothetical protein
2159	SMa1082	0	0	0	0	0	0	0	0	0	0	0	0	590350	590970	SMa0590	-	621	193782635	-	hypothetical protein
2160	SMa1084	0	0	0	0	0	0	0	0	0	0	0	0	591065	593440	SMa0591	-	2376	16263040	-	phosphoketolase
2161	SMa1086	0	0	0	0	0	0	0	0	0	0	0	0	593620	594294	SMa0592	-	675	16263041	-	hypothetical protein
2162	SMa1087	0	0	0	0	0	0	0	0	0	0	0	0	594396	596597	SMa0593	+	2202	16263042	-	cation transport P-type ATPase
2163	SMa1089	0	0	0	0	0	0	0	0	0	0	0	0	596594	596797	SMa0594	+	204	16263043	-	hypothetical protein
2164	SMa1091	0	0	0	0	1	0	0	0	0	0	1	0	596794	597297	SMa0595	+	504	16263044	-	hypothetical protein
	SMa1091	0	0	0	0	1	0	0	0	0	0	1	0	597040			-
2165	SMa1092	0	0	0	0	0	0	0	0	0	0	0	0	597521	598030	SMa0596	-	510	16263045	-	hypothetical protein
2166	SMa1093	0	0	0	0	0	0	0	0	0	0	0	0	598284	598616	SMa0597	+	333	193782636	-	hypothetical protein
2167	SMa1095	0	0	0	0	0	0	0	0	0	0	0	0	598804	599112	SMa0598	+	309	16263047	-	hypothetical protein
2168	SMa1096	0	0	0	0	0	0	0	0	0	0	0	0	599155	599616	SMa0599	+	462	16263048	-	hypothetical protein
2169	SMa1097	0	0	0	0	0	0	0	0	0	0	0	0	599529	600044	SMa0600	-	516	16263049	-	hypothetical protein
2170	SMa1099	0	0	0	0	0	0	0	0	0	0	0	0	600212	600526	SMa0601	+	315	16263050	cycB1	CycB1 cytochrome c-552 precursor
2171	SMa1100	0	0	0	0	0	0	0	0	0	0	0	0	600897	601418	SMa0602	+	522	193782637	-	hypothetical protein
2172	SMa1101	0	0	0	0	0	0	0	0	0	0	0	0	601408	601827	SMa0603	+	420	16263052	-	hypothetical protein
2173	SMa1103	0	0	0	0	0	0	0	0	0	0	0	0	601805	603559	SMa0604	+	1755	16263053	cyaP	adenylate cyclase
2174	SMa1104	0	0	0	0	0	0	0	0	0	0	0	0	604238	604468	SMa0605	-	231	16263054	-	hypothetical protein
2175	SMa1111	0	0	0	0	0	0	0	0	0	0	0	0	604938	605630	SMa0606	+	693	16263055	-	hypothetical protein
2176	SMa1113	0	0	0	0	0	0	0	0	0	0	0	0	606021	606329	SMa0607	-	309	16263056	-	hypothetical protein
2177	SMa1115	0	0	0	0	0	0	0	0	0	0	0	0	606562	607890	SMa0608	+	1329	193782638	-	Mn2+/Fe2+ transporter NRAMP family
2178	SMa1118	0	0	0	0	0	0	0	0	0	0	0	0	608683	609210	SMa0609	+	528	16263058	hspC2	HspC2 heat shock protein
2179	SMa1120	0	0	0	0	0	0	0	0	0	0	0	0	609267	610181	SMa0610	+	915	16263059	-	ABC transporter ATP-binding protein
2180	SMa1122	0	0	0	0	0	0	0	0	0	0	0	0	610188	612551	SMa0611	+	2364	16263060	-	permease
2181	SMa1124	0	0	0	0	0	0	0	0	0	0	0	0	612555	613754	SMa0612	+	1200	16263061	-	hypothetical protein
2182	SMa1126	0	0	0	0	0	0	0	0	0	0	0	0	613774	614892	SMa0613	-	1119	16263062	-	Protease
2183	SMa1128	0	0	0	0	0	0	0	0	0	0	0	0	614946	616274	SMa0614	-	1329	193782639	degP4	DegP4 protease like protein
2184	SMa1131	0	0	0	0	0	0	0	0	0	0	0	0	616469	618064	SMa0615	-	1596	16263064	-	Metallo-beta-lactamase superfamily protein
2185	SMa1132	0	0	0	0	0	0	0	0	0	0	0	0	618493	618882	SMa0616	+	390	16263065	-	hypothetical protein
2186	SMa1134	0	0	0	0	0	0	0	0	0	0	0	0	618930	619556	SMa0617	+	627	16263066	-	hypothetical protein
2187	SMa1136	0	0	0	0	0	0	0	0	0	0	0	0	619852	620313	SMa0618	+	462	16263067	-	hypothetical protein
2188	SMa1138	0	0	0	0	0	0	0	0	0	0	0	0	620365	620856	SMa0619	-	492	16263068	-	hypothetical protein
2189	SMa1139	0	0	0	0	0	0	0	0	0	0	0	0	620850	621116	SMa0620	-	267	16263069	-	hypothetical protein
2190	SMa1141	0	0	0	0	0	0	0	0	0	0	0	0	621245	622009	SMa0621	+	765	16263070	-	FNR/CRP family transcriptional regulator
2191	SMa1142	0	0	0	0	0	0	0	0	0	0	0	0	622009	623595	SMa0622	+	1587	16263071	-	FixL-related histidine kinase
2192	SMa1146	0	0	0	0	0	0	0	0	0	0	0	0	623735	626434	SMa0623	+	2700	16263072	-	hypothetical protein
2193	SMa1147	0	0	0	0	0	0	0	0	0	0	0	0	626512	627336	SMa0624	+	825	16263073	-	hypothetical protein
2194	SMa1149	0	0	0	0	0	0	0	0	0	0	0	0	627474	628307	SMa0625	+	834	16263074	-	hypothetical protein
2195	SMa1151	0	0	0	0	0	0	0	0	0	0	0	0	628366	628821	SMa0626	-	456	16263075	-	hypothetical protein
2196	SMa1153	0	0	0	0	0	0	0	0	0	0	0	0	628967	629641	SMa0627	+	675	16263076	-	hypothetical protein
2197	SMa1154	0	0	0	0	0	0	0	0	0	0	0	0	629734	630129	SMa0628	+	396	16263077	-	hypothetical protein
2198	SMa1155	0	0	0	0	0	0	0	0	0	0	0	0	630205	632907	SMa0629	+	2703	16263078	-	cation transport P-type ATPase
2199	SMa1156	0	0	0	0	0	0	0	0	0	0	0	0	632973	634046	SMa0630	-	1074	16263079	-	alcohol dehydrogenase
2200	SMa1158	0	0	0	0	0	0	0	0	0	0	0	0	634156	634998	SMa0631	-	843	193782640	-	hypothetical protein
2201	SMa1159	0	0	0	0	0	0	0	0	0	0	0	0	635179	635622	SMa0632	-	444	16263081	-	hypothetical protein
2202	SMa1160	0	0	0	0	0	0	0	0	0	0	0	0	635570	636151	SMa0633	-	582	16263082	-	hypothetical protein
2203	SMa1161	0	0	0	0	0	0	0	0	0	0	0	0	636148	636429	SMa0634	-	282	16263083	-	hypothetical protein
2204	SMa1162	0	0	0	0	0	0	0	0	0	0	0	0	636581	637258	SMa0635	-	678	193782641	-	hypothetical protein
2205	SMa1163	0	0	0	0	0	0	0	0	0	0	0	0	637388	639787	SMa0636	+	2400	193782642	-	Cation transport P-type ATPase
2206	SMa1166	0	0	0	0	0	0	0	0	0	0	0	0	639902	640945	SMa0637	+	1044	16263086	-	hydrolase
2207	SMa1168	0	0	0	0	0	0	0	0	0	0	0	0	640997	641578	SMa0638	+	582	16263087	-	Dehydrogenase, FAD-dependent
2208	SMa1169	0	0	0	0	0	0	0	0	0	0	0	0	641662	642003	SMa0639	+	342	16263088	-	hypothetical protein
2209	SMa1170	0	0	0	0	0	0	0	0	0	0	0	0	642065	642382	SMa0640	+	318	16263089	cycB2	hypothetical protein
2210	SMa1171	0	0	0	0	0	0	0	0	0	0	0	0	642385	642645	SMa0641	-	261	16263090	-	hypothetical protein
2211	SMa1172	0	0	0	0	0	0	0	0	0	0	0	0	642642	642890	SMa0642	-	249	16263091	-	hypothetical protein
2212	SMa1174	0	0	0	0	0	0	0	0	0	0	0	0	642811	643314	SMa0643	-	504	16263092	-	hypothetical protein
2213	SMa1176	0	0	0	0	0	0	0	0	0	0	0	0	643876	644394	SMa0644	-	519	193782643	-	hypothetical protein
2214	SMa1178	0	0	0	0	0	0	0	0	0	0	0	0	644674	645504	SMa0645	-	831	193782644	-	hypothetical protein
2215	SMa1179	0	0	0	0	0	0	0	0	0	0	0	0	645676	647943	SMa0646	+	2268	16263095	nosR	NosR regulatory protein for N2O reductase
2216	SMa1182	0	0	0	0	0	0	0	0	0	0	0	0	647969	649888	SMa0647	+	1920	16263096	nosZ	nitrous-oxide reductase
2217	SMa1183	0	0	0	0	0	0	0	0	0	0	0	0	649888	651249	SMa0648	+	1362	16263097	nosD	NosD nitrous oxidase accessory protein
2218	SMa1184	0	0	0	0	0	0	0	0	0	0	0	0	651246	652160	SMa0649	+	915	16263098	nosF	NosF ATPase
2219	SMa1185	0	0	0	0	0	0	0	0	0	0	0	0	652157	652984	SMa0650	+	828	16263099	nosY	NosY permease
2220	SMa1186	0	0	0	0	0	0	0	0	0	0	0	0	652981	653538	SMa0651	+	558	16263100	nosL	NosL copper chaperone
2221	SMa1188	0	0	0	0	0	0	0	0	0	0	0	0	653531	654535	SMa0652	+	1005	16263101	nosX	NosX accesory protein
2222	SMa1191	0	0	0	0	0	0	0	0	0	0	0	0	654733	655944	SMa0653	+	1212	16263102	fhp	nitric oxide dioxygenase
2223	SMa1192	0	0	0	0	0	0	0	0	0	0	0	0	656023	656316	SMa0654	-	294	193782645	-	hypothetical protein
2224	SMa1194	0	0	0	0	0	0	0	0	0	0	0	0	656365	657546	SMa0655	-	1182	16263104	nnrS	NnrS dehydrogenase
